channel,fetched_at,source_url,external_product_id,external_offer_id,brand_name,product_name,model_code,product_detail_url,offer_url,public_monthly_fee,card_applied_monthly_fee,contract_term_months,management_type,promo_duration_months,post_promo_monthly_fee,support_pricing_model,support_amount,support_amount_min,support_amount_max,rating,review_count,order_count,ranking_rank,feature_tags_json,metadata_json
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:882,miso:882:2909,코웨이,아이콘 얼음 맥스,CHPI-7420N,https://miso.kr/booking/rental/water_purifier/CHPI-7420N,https://miso.kr/booking/rental/water_purifier/CHPI-7420N,60900,41900,60,visit,,,fixed_public,320000,,,,,,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""아이스 화이트"",""아이스 그레이"",""아이스 블루""]},""offerMetadata"":{""maintenancePeriodMonths"":2,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:882,miso:882:2913,코웨이,아이콘 얼음 맥스,CHPI-7420N,https://miso.kr/booking/rental/water_purifier/CHPI-7420N,https://miso.kr/booking/rental/water_purifier/CHPI-7420N,60900,41900,60,visit,,,fixed_public,320000,,,,,,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""아이스 화이트"",""아이스 그레이"",""아이스 블루""]},""offerMetadata"":{""maintenancePeriodMonths"":2,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#6E6E6E"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:882,miso:882:2915,코웨이,아이콘 얼음 맥스,CHPI-7420N,https://miso.kr/booking/rental/water_purifier/CHPI-7420N,https://miso.kr/booking/rental/water_purifier/CHPI-7420N,60900,41900,60,visit,,,fixed_public,320000,,,,,,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""아이스 화이트"",""아이스 그레이"",""아이스 블루""]},""offerMetadata"":{""maintenancePeriodMonths"":2,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#C4CFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:948,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,34400,17400,84,visit,,,fixed_public,520000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:949,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,34400,17400,84,visit,,,fixed_public,520000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:950,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,35900,18900,72,visit,,,fixed_public,520000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":72,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:951,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,35900,18900,72,visit,,,fixed_public,520000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":72,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:952,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,37400,20400,60,visit,,,fixed_public,500000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:953,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,37400,20400,60,visit,,,fixed_public,500000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:954,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,41900,24900,60,visit,,,fixed_public,380000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:975,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,41900,24900,60,visit,,,fixed_public,380000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:976,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,33400,16400,60,self,,,fixed_public,480000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:977,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,33400,16400,60,self,,,fixed_public,480000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:978,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,37900,20900,60,self,,,fixed_public,380000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:979,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,37900,20900,60,self,,,fixed_public,380000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:980,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,31900,14900,72,self,,,fixed_public,500000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":72,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:981,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,31900,14900,72,self,,,fixed_public,500000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":72,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:985,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,30400,13400,84,self,,,fixed_public,500000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#F4F1F0"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:947,miso:947:999,SK매직,초소형 플러스 직수,WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,https://miso.kr/booking/rental/water_purifier/WPUJAC115S,30400,13400,84,self,,,fixed_public,500000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""네추럴 화이트"",""네추럴 실버""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#DFDFDF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:986,miso:986:987,코웨이,아이콘 얼음 스탠다드,CHPI-7410N,https://miso.kr/booking/rental/water_purifier/CHPI-7410N,https://miso.kr/booking/rental/water_purifier/CHPI-7410N,48900,29900,84,visit,,,fixed_public,370000,,,,,,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""아이스 화이트"",""아이스 그레이"",""아이스 블루"",""아이스 핑크""]},""offerMetadata"":{""maintenancePeriodMonths"":2,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#E5E5E5"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:986,miso:986:988,코웨이,아이콘 얼음 스탠다드,CHPI-7410N,https://miso.kr/booking/rental/water_purifier/CHPI-7410N,https://miso.kr/booking/rental/water_purifier/CHPI-7410N,48900,29900,84,visit,,,fixed_public,370000,,,,,,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""아이스 화이트"",""아이스 그레이"",""아이스 블루"",""아이스 핑크""]},""offerMetadata"":{""maintenancePeriodMonths"":2,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#6E6E6E"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:986,miso:986:989,코웨이,아이콘 얼음 스탠다드,CHPI-7410N,https://miso.kr/booking/rental/water_purifier/CHPI-7410N,https://miso.kr/booking/rental/water_purifier/CHPI-7410N,48900,29900,84,visit,,,fixed_public,370000,,,,,,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""아이스 화이트"",""아이스 그레이"",""아이스 블루"",""아이스 핑크""]},""offerMetadata"":{""maintenancePeriodMonths"":2,""commitmentPeriodMonths"":84,""isRecommended"":false,""colorCode"":""#C4CFDF"",""benefitEvidence"":""api_payback""}}"
